index,taxon,lat,lon,value,unit,dataset,datetime,subset,taxons
19315,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-03-28 11:00:00,train,[0. 0. 0. 0. 0. 0.]
11494,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-03-28 12:00:00,test,[    0.     0. 12000.     0.     0.     0.]
36653,Chaetoceros,42.0768824658,9.7958493007,1400.0,Nombre par litre,MED,1988-03-29 12:10:00,val,[   0.    0. 1400.    0.    0.    0.]
35192,Chaetoceros,42.134664825,9.5406780702,48000.0,Nombre par litre,MED,1988-03-29 15:00:00,val,[    0.     0. 48000.     0.     0.     0.]
35194,Chaetoceros,42.134664825,9.5406780702,35200.0,Nombre par litre,MED,1988-03-31 10:00:00,val,[    0.     0. 35200.     0.     0.     0.]
36655,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-03-31 15:00:00,val,[0. 0. 0. 0. 0. 0.]
30460,Chaetoceros,43.38281552,4.8792288294,21200.0,Nombre par litre,MED,1988-04-05 10:00:00,val,[    0.     0. 21200.     0.     0.     0.]
33050,Chaetoceros,43.0873189621,5.9064212393,800.0,Nombre par litre,MED,1988-04-05 15:35:00,val,[  0.   0. 800.   0.   0.   0.]
5419,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-04-06 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2707,Chaetoceros,42.8727865115,3.0143685963,2300.0,Nombre par litre,MED,1988-04-06 11:30:00,train,[   0.    0. 2300.    0.    0.    0.]
36657,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-04-08 10:00:00,val,[0. 0. 0. 0. 0. 0.]
16173,Chaetoceros,43.4343047641,3.6645374015,49000.0,Nombre par litre,MED,1988-04-11 10:00:00,train,[    0.     0. 49000.     0.     0.     0.]
33052,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-04-11 11:00:00,val,[0. 0. 0. 0. 0. 0.]
19316,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-04-11 11:00:00,train,[0. 0. 0. 0. 0. 0.]
30462,Chaetoceros,43.38281552,4.8792288294,77200.0,Nombre par litre,MED,1988-04-11 11:30:00,val,[    0.     0. 77200.     0.     0.     0.]
11498,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-04-11 12:00:00,test,[    0.     0. 72000.     0.     0.     0.]
36658,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-04-12 10:00:00,val,[0. 0. 0. 0. 0. 0.]
30464,Chaetoceros,43.38281552,4.8792288294,262800.0,Nombre par litre,MED,1988-04-18 09:15:00,val,[0.000e+00 2.000e+02 2.628e+05 0.000e+00 0.000e+00 0.000e+00]
33053,Chaetoceros,43.0873189621,5.9064212393,200.0,Nombre par litre,MED,1988-04-18 09:55:00,val,[100. 300. 200.   0.   0.   0.]
36659,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-04-19 12:00:00,val,[0. 0. 0. 0. 0. 0.]
35196,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-04-19 13:45:00,val,[0. 0. 0. 0. 0. 0.]
32267,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1988-04-25 09:45:00,val,[0. 0. 0. 0. 0. 0.]
16175,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-04-25 10:00:00,train,[0. 0. 0. 0. 0. 0.]
19317,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-04-25 11:00:00,train,[0. 0. 0. 0. 0. 0.]
30467,Chaetoceros,43.38281552,4.8792288294,400.0,Nombre par litre,MED,1988-04-25 11:45:00,val,[  0.   0. 400.   0.   0.   0.]
33056,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-04-25 17:15:00,val,[0. 0. 0. 0. 0. 0.]
36660,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-04-26 12:45:00,val,[0. 0. 0. 0. 0. 0.]
35197,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-04-26 14:55:00,val,[0. 0. 0. 0. 0. 0.]
36661,Chaetoceros,42.0768824658,9.7958493007,1600.0,Nombre par litre,MED,1988-05-02 10:00:00,val,[   0. 1000. 1600.    0.    0.    0.]
16176,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-05-02 10:00:00,train,[0. 0. 0. 0. 0. 0.]
35198,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-05-02 10:30:00,val,[  0. 100.   0.   0.   0.   0.]
19318,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-05-02 11:00:00,train,[0. 0. 0. 0. 0. 0.]
33057,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-05-03 10:15:00,val,[0. 0. 0. 0. 0. 0.]
30469,Chaetoceros,43.38281552,4.8792288294,29000.0,Nombre par litre,MED,1988-05-03 12:15:00,val,[    0.     0. 29000.     0.     0.     0.]
36664,Chaetoceros,42.0768824658,9.7958493007,1800.0,Nombre par litre,MED,1988-05-09 10:00:00,val,[   0.  200. 1800.    0.    0.    0.]
16177,Chaetoceros,43.4343047641,3.6645374015,320000.0,Nombre par litre,MED,1988-05-09 10:00:00,train,[     0.      0. 320000.      0.      0.      0.]
33058,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-05-09 10:45:00,val,[  0. 200.   0.   0.   0.   0.]
30471,Chaetoceros,43.38281552,4.8792288294,32400.0,Nombre par litre,MED,1988-05-09 12:00:00,val,[    0.     0. 32400.     0.     0.     0.]
11501,Chaetoceros,43.3892333,3.7006861111,60000.0,Nombre par litre,MED,1988-05-09 12:00:00,test,[    0.     0. 60000.     0.     0.     0.]
200,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-05-10 10:00:00,train,[0. 0. 0. 0. 0. 0.]
2709,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-05-10 10:30:00,train,[0. 0. 0. 0. 0. 0.]
5420,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-05-11 10:00:00,train,[0. 0. 0. 0. 0. 0.]
30473,Chaetoceros,43.38281552,4.8792288294,9800.0,Nombre par litre,MED,1988-05-16 10:00:00,val,[   0.    0. 9800.    0.    0.    0.]
33060,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-05-17 11:05:00,val,[  0. 200.   0.   0.   0.   0.]
5421,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-05-18 10:00:00,train,[0. 0. 0. 0. 0. 0.]
2710,Chaetoceros,42.8727865115,3.0143685963,34000.0,Nombre par litre,MED,1988-05-18 10:30:00,train,[    0.     0. 34000.     0.     0.     0.]
30475,Chaetoceros,43.38281552,4.8792288294,23400.0,Nombre par litre,MED,1988-05-23 14:00:00,val,[    0.   200. 23400.     0.     0.     0.]
11375,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1988-05-24 09:30:00,test,[0. 0. 0. 0. 0. 0.]
11504,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-05-24 10:00:00,test,[0. 0. 0. 0. 0. 0.]
19319,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-05-24 11:00:00,train,[0. 0. 0. 0. 0. 0.]
16179,Chaetoceros,43.4343047641,3.6645374015,3400.0,Nombre par litre,MED,1988-05-24 13:00:00,train,[   0.    0. 3400.    0.    0.    0.]
202,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-05-25 08:00:00,train,[0. 0. 0. 0. 0. 0.]
2712,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-05-25 11:00:00,train,[0. 0. 0. 0. 0. 0.]
5422,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-05-25 11:00:00,train,[0. 0. 0. 0. 0. 0.]
33062,Chaetoceros,43.0873189621,5.9064212393,800.0,Nombre par litre,MED,1988-05-25 11:00:00,val,[  0.   0. 800.   0.   0.   0.]
36667,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-05-26 11:00:00,val,[   0. 1200.    0.    0.    0.    0.]
35200,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-05-26 15:15:00,val,[0. 0. 0. 0. 0. 0.]
11377,Dinophysis,43.44318,3.85573,50.0,Nombre par litre,MED,1988-05-30 09:30:00,test,[  0.   0.   0. 100.   0.   0.]
30478,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-05-30 09:55:00,val,[0. 0. 0. 0. 0. 0.]
11506,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-05-30 11:00:00,test,[0. 0. 0. 0. 0. 0.]
19320,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-05-30 11:30:00,train,[0. 0. 0. 0. 0. 0.]
204,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-06-02 09:00:00,train,[0. 0. 0. 0. 0. 0.]
33064,Chaetoceros,43.0873189621,5.9064212393,100.0,Nombre par litre,MED,1988-06-06 11:45:00,val,[  0.   0. 100.   0.   0.   0.]
30479,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-06-06 16:40:00,val,[0. 0. 0. 0. 0. 0.]
36669,Chaetoceros,42.0768824658,9.7958493007,2000.0,Nombre par litre,MED,1988-06-07 11:00:00,val,[   0. 5600. 2000.    0.    0.    0.]
11381,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1988-06-08 09:30:00,test,[0. 0. 0. 0. 0. 0.]
11508,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-06-08 10:00:00,test,[0. 0. 0. 0. 0. 0.]
19321,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-06-08 11:30:00,train,[0. 0. 0. 0. 0. 0.]
16181,Chaetoceros,43.4343047641,3.6645374015,66000.0,Nombre par litre,MED,1988-06-08 13:00:00,train,[    0.     0. 66000.     0.     0.     0.]
5423,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-06-09 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2713,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-06-09 11:30:00,train,[0. 0. 0. 0. 0. 0.]
11383,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1988-06-13 10:00:00,test,[0. 0. 0. 0. 0. 0.]
11510,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-06-13 11:00:00,test,[0. 0. 0. 0. 0. 0.]
19322,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-06-13 12:00:00,train,[0. 0. 0. 0. 0. 0.]
16183,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-06-13 13:00:00,train,[0. 0. 0. 0. 0. 0.]
30851,Chaetoceros,43.378148429,4.8457282509,9000.0,Nombre par litre,MED,1988-06-14 09:45:00,val,[ 500.    0. 9000.    0.    0.    0.]
5424,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-06-14 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2714,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-06-14 11:30:00,train,[0. 0. 0. 0. 0. 0.]
206,Dinophysis,43.0981257299,3.1345334178,100.0,Nombre par litre,MED,1988-06-15 09:00:00,train,[  0.   0.   0. 100.   0.   0.]
33066,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-06-15 11:05:00,val,[0. 0. 0. 0. 0. 0.]
11512,Dinophysis,43.3892333,3.7006861111,50.0,Nombre par litre,MED,1988-06-20 11:00:00,test,[   0.    0. 8200.   50.    0.    0.]
19323,Dinophysis,43.3776359209,3.5668698951,50.0,Nombre par litre,MED,1988-06-20 12:00:00,train,[ 0.  0.  0. 50.  0.  0.]
16184,Chaetoceros,43.4343047641,3.6645374015,94200.0,Nombre par litre,MED,1988-06-20 13:00:00,train,[    0.     0. 94200.     0.     0.     0.]
33067,Chaetoceros,43.0873189621,5.9064212393,3000.0,Nombre par litre,MED,1988-06-21 12:00:00,val,[   0.    0. 3000.    0.    0.    0.]
209,Dinophysis,43.0981257299,3.1345334178,100.0,Nombre par litre,MED,1988-06-22 09:00:00,train,[  0.   0.   0. 200.   0.   0.]
5425,Dinophysis,42.8851203029,3.0348687607,50.0,Nombre par litre,MED,1988-06-22 11:00:00,train,[ 0.  0.  0. 50.  0.  0.]
30853,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1988-06-22 11:15:00,val,[0. 0. 0. 0. 0. 0.]
2715,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-06-22 11:30:00,train,[0. 0. 0. 0. 0. 0.]
31885,Dinophysis acuminata,43.3883155936,4.8745619704,0.0,Nombre par litre,MED,1988-06-27 10:15:00,val,[0. 0. 0. 0. 0. 0.]
30480,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-06-27 10:45:00,val,[  0. 200.   0.   0.   0.   0.]
30854,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1988-06-27 12:05:00,val,[  0. 800.   0.   0.   0.   0.]
213,Dinophysis,43.0981257299,3.1345334178,50.0,Nombre par litre,MED,1988-06-29 09:00:00,train,[  0.   0.   0. 100.   0.   0.]
5427,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-06-29 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2716,Chaetoceros,42.8727865115,3.0143685963,1600.0,Nombre par litre,MED,1988-06-29 11:30:00,train,[   0.    0. 1600.    0.    0.    0.]
33069,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-06-29 11:45:00,val,[0. 0. 0. 0. 0. 0.]
30856,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1988-06-30 14:20:00,val,[0. 0. 0. 0. 0. 0.]
35201,Chaetoceros,42.134664825,9.5406780702,2600.0,Nombre par litre,MED,1988-07-04 10:00:00,val,[   0.  200. 2600.    0.    0.    0.]
19325,Dinophysis,43.3776359209,3.5668698951,50.0,Nombre par litre,MED,1988-07-04 12:00:00,train,[ 0.  0.  0. 50.  0.  0.]
16186,Chaetoceros,43.4343047641,3.6645374015,73100.0,Nombre par litre,MED,1988-07-04 13:00:00,train,[    0.     0. 73100.     0.     0.     0.]
33070,Chaetoceros,43.0873189621,5.9064212393,600.0,Nombre par litre,MED,1988-07-06 11:30:00,val,[   0. 2000.  600.    0.    0.    0.]
217,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-07-07 09:00:00,train,[0. 0. 0. 0. 0. 0.]
5428,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-07-07 10:30:00,train,[0. 0. 0. 0. 0. 0.]
2718,Chaetoceros,42.8727865115,3.0143685963,4200.0,Nombre par litre,MED,1988-07-07 11:30:00,train,[   0.    0. 4200.    0.    0.    0.]
36672,Chaetoceros,42.0768824658,9.7958493007,1600.0,Nombre par litre,MED,1988-07-08 10:00:00,val,[   0.    0. 1600.    0.    0.    0.]
11385,Dinophysis,43.44318,3.85573,50.0,Nombre par litre,MED,1988-07-11 10:00:00,test,[ 0.  0.  0. 50.  0.  0.]
11516,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-07-11 11:00:00,test,[0. 0. 0. 0. 0. 0.]
19327,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-07-11 12:00:00,train,[0. 0. 0. 0. 0. 0.]
16188,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-07-11 13:00:00,train,[0. 0. 0. 0. 0. 0.]
30857,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1988-07-11 13:05:00,val,[  0. 100.   0.   0.   0.   0.]
219,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-07-12 09:00:00,train,[0. 0. 0. 0. 0. 0.]
33073,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-07-12 11:30:00,val,[0. 0. 0. 0. 0. 0.]
11388,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1988-07-18 09:30:00,test,[0. 0. 0. 0. 0. 0.]
11518,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-07-18 11:00:00,test,[0. 0. 0. 0. 0. 0.]
19328,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-07-18 12:00:00,train,[0. 0. 0. 0. 0. 0.]
36674,Chaetoceros,42.0768824658,9.7958493007,24200.0,Nombre par litre,MED,1988-07-18 12:45:00,val,[    0.   200. 24200.     0.     0.     0.]
16189,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-07-18 13:00:00,train,[0. 0. 0. 0. 0. 0.]
35204,Chaetoceros,42.134664825,9.5406780702,100.0,Nombre par litre,MED,1988-07-18 15:25:00,val,[  0.   0. 100.   0.   0.   0.]
31886,Dinophysis acuminata,43.3883155936,4.8745619704,0.0,Nombre par litre,MED,1988-07-19 11:00:00,val,[0. 0. 0. 0. 0. 0.]
30482,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-07-19 11:10:00,val,[0. 0. 0. 0. 0. 0.]
31892,Dinophysis acuminata,43.3786489758,4.9012293407,0.0,Nombre par litre,MED,1988-07-19 11:45:00,val,[0. 0. 0. 0. 0. 0.]
30859,Chaetoceros,43.378148429,4.8457282509,2400.0,Nombre par litre,MED,1988-07-19 12:15:00,val,[   0.    0. 2400.    0.    0.    0.]
33074,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-07-20 11:00:00,val,[0. 0. 0. 0. 0. 0.]
221,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-07-21 10:00:00,train,[0. 0. 0. 0. 0. 0.]
30861,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1988-07-22 11:00:00,val,[0. 0. 0. 0. 0. 0.]
32268,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1988-07-22 15:30:00,val,[0. 0. 0. 0. 0. 0.]
33075,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-07-25 10:45:00,val,[  0. 400.   0.   0.   0.   0.]
11520,Dinophysis,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-07-25 11:00:00,test,[0. 0. 0. 0. 0. 0.]
19329,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-07-25 12:00:00,train,[0. 0. 0. 0. 0. 0.]
16190,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-07-25 13:00:00,train,[0. 0. 0. 0. 0. 0.]
222,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-07-28 10:00:00,train,[0. 0. 0. 0. 0. 0.]
5429,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-07-28 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2720,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-07-28 11:30:00,train,[0. 0. 0. 0. 0. 0.]
33077,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-08-01 16:30:00,val,[0. 0. 0. 0. 0. 0.]
31887,Dinophysis acuminata,43.3883155936,4.8745619704,100.0,Nombre par litre,MED,1988-08-02 09:50:00,val,[100.   0.   0.   0.   0.   0.]
30483,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-08-02 09:55:00,val,[0. 0. 0. 0. 0. 0.]
11390,Dinophysis,43.44318,3.85573,50.0,Nombre par litre,MED,1988-08-02 10:00:00,test,[ 0.  0.  0. 50.  0.  0.]
31893,Dinophysis acuminata,43.3786489758,4.9012293407,0.0,Nombre par litre,MED,1988-08-02 10:15:00,val,[0. 0. 0. 0. 0. 0.]
11523,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-08-02 11:30:00,test,[    0.     0. 17500.     0.     0.     0.]
30862,Chaetoceros,43.378148429,4.8457282509,6400.0,Nombre par litre,MED,1988-08-02 11:35:00,val,[ 100.    0. 6400.    0.    0.    0.]
19330,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-08-02 12:15:00,train,[0. 0. 0. 0. 0. 0.]
16191,Chaetoceros,43.4343047641,3.6645374015,6800.0,Nombre par litre,MED,1988-08-02 14:30:00,train,[   0.    0. 6800.    0.    0.    0.]
5430,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-08-03 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2721,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-08-03 11:30:00,train,[0. 0. 0. 0. 0. 0.]
36677,Chaetoceros,42.0768824658,9.7958493007,1800.0,Nombre par litre,MED,1988-08-05 10:00:00,val,[   0.  100. 1800.    0.    0.    0.]
30484,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-08-08 09:30:00,val,[0. 0. 0. 0. 0. 0.]
11526,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-08-08 10:00:00,test,[0. 0. 0. 0. 0. 0.]
19331,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-08-08 10:30:00,train,[0. 0. 0. 0. 0. 0.]
33078,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-08-08 10:35:00,val,[0. 0. 0. 0. 0. 0.]
16193,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-08-08 12:00:00,train,[0. 0. 0. 0. 0. 0.]
35206,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-08-09 13:00:00,val,[0. 0. 0. 0. 0. 0.]
223,Dinophysis acuminata,43.0981257299,3.1345334178,0.0,Nombre par litre,MED,1988-08-10 09:00:00,train,[0. 0. 0. 0. 0. 0.]
5431,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-08-10 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2722,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-08-10 11:30:00,train,[0. 0. 0. 0. 0. 0.]
16194,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1988-08-16 10:00:00,train,[0. 0. 0. 0. 0. 0.]
19332,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-08-16 11:00:00,train,[0. 0. 0. 0. 0. 0.]
31888,Dinophysis acuminata,43.3883155936,4.8745619704,0.0,Nombre par litre,MED,1988-08-16 11:30:00,val,[  0. 200.   0.   0.   0.   0.]
30485,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1988-08-16 11:45:00,val,[  0. 200.   0.   0.   0.   0.]
31894,Dinophysis acuminata,43.3786489758,4.9012293407,0.0,Nombre par litre,MED,1988-08-16 12:00:00,val,[0. 0. 0. 0. 0. 0.]
11528,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-08-16 12:00:00,test,[   0.    0. 6500.    0.    0.    0.]
30864,Chaetoceros,43.378148429,4.8457282509,1400.0,Nombre par litre,MED,1988-08-16 12:45:00,val,[   0.  400. 1400.    0.    0.    0.]
11393,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1988-08-16 14:00:00,test,[0. 0. 0. 0. 0. 0.]
5432,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1988-08-18 10:30:00,train,[0. 0. 0. 0. 0. 0.]
2723,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1988-08-18 11:00:00,train,[0. 0. 0. 0. 0. 0.]
225,Dinophysis,43.0981257299,3.1345334178,100.0,Nombre par litre,MED,1988-08-19 10:00:00,train,[  0.   0.   0. 100.   0.   0.]
33079,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1988-08-23 10:50:00,val,[0. 0. 0. 0. 0. 0.]
36680,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1988-08-24 10:00:00,val,[0. 0. 0. 0. 0. 0.]
35207,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1988-08-24 11:00:00,val,[0. 0. 0. 0. 0. 0.]
30867,Dinophysis acuminata,43.378148429,4.8457282509,200.0,Nombre par litre,MED,1988-08-24 16:25:00,val,[200.   0.   0.   0.   0.   0.]
11531,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1988-08-29 11:00:00,test,[   0.    0. 2500.    0.    0.    0.]
19333,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1988-08-29 11:30:00,train,[0. 0. 0. 0. 0. 0.]
16195,Chaetoceros,43.4343047641,3.6645374015,40200.0,Nombre par litre,MED,1988-08-29 13:00:00,train,[    0.     0. 40200.     0.     0.     0.]
